713731000,658526426
713731000,715924626
713731000,715800494
713731000,714685850
713731000,712596655
713731000,715810123
713731000,716420420
713731000,655081000
713731000,655123449
713731000,655123439
713731000,655123441
713731000,655123400
713731000,655123438
713731000,655123437
713731000,655123440
713731000,657375600
713731000,657510008
713731000,657510006
713731000,657510001
713731000,657510009
713731000,657510004
713731000,657375601
713731000,657510002
713731000,657510003
713731000,712704808
713731000,718030404
713731000,715123374
713731000,715123462
713731000,715123373
713731000,715123461
713731000,715123375
713731000,715123012
713731000,715123376
713731000,715123016
713731000,715123372
713731000,715123377
713731000,715123018
713731000,715123378
713731000,715123022
713731000,715123013
713731000,715123562
713731000,714183888
713731000,719400415
713731000,719400405
713731000,719400409
713731000,719400410
713731000,719400404
713731000,719400406
713731000,719400413
713731000,719400416
713731000,718541641
713731000,655123451
713731000,717691000
713731000,716831544
713731000,716831546
713731000,718050310
713731000,716831542
713731000,718050304
713731000,718050082
713731000,716831549
713731000,718050306
713731000,716831547
713731000,718050309
713731000,712856244
713731000,717058777
713731000,658858587
713731000,658614440
713731000,659197911
713731000,655730630
713731000,659196767
713731000,713718271
713731000,717057505
713731000,714773030
713731000,717055494
713731000,712854055
713731000,717077409
713731000,715123715
713731000,715123714
713731000,715123709
713731000,715123711
713731000,715123717
713731000,715123713
713731000,715123710
713731000,715123718
713731000,715123712
713731000,715123716
713731000,715123699
713731000,715123703
713731000,715123705
713731000,715123700
713731000,715123701
713731000,715123706
713731000,715123708
713731000,715123697
713731000,715123698
713731000,715123694
713731000,716402008
713731000,657847960
713731000,719412050
713731000,719419001
713731000,719433050
713731000,716002284
713731000,719433333
713731000,719417004
713731000,719419008
713731000,719441480
713731000,719419040
713731000,719419080
713731000,717077002
716532230,716532230
716532230,713123341
716532230,715485354
716532230,712896668
716532230,712896675
716532230,712896619
716532230,712896671
716532230,712896608
716532230,712896616
716532230,712896613
716532230,712896615
716532230,712896676
716532230,712896614
716532230,712896617
716400100,716400100
716400100,659513970
716400100,712219121
716400100,716323030
716400100,717457445
716400100,715759497
716400100,717329717
716400100,717660266
716400100,652486383
716400100,652067185
716400100,712455635
716400100,655252546
716400100,652789378
716400100,656296840
716400100,714882335
716400100,714132377
716400100,716001475
716400100,716867710
716400100,718057438
716400100,715381716
716400100,714136461
716400100,714767693
716400100,654206218
716400100,659868090
716400100,654252742
716400100,659940600
716400100,652078000
716400100,657912140
716400100,652491685
716400100,652491686
716400100,652491688
716400100,652491682
716400100,652491687
716400100,652491683
716400100,713402328
716400100,652491684
716400100,652491681
716400100,712777672
716400100,658198320
716400100,712707275
716400100,658371716
716400100,653777678
716400100,719888103
716400100,719888877
716400100,712842858
716400100,716012834
716400100,719882727
716400100,719888865
716400100,657891672
716400100,657891673
716400100,652659399
716400100,652659404
716400100,712253028
716400100,652659401
716400100,652659397
716400100,652659394
716400100,652659407
716400100,652659398
716400100,716152431
716400100,716150213
716400100,716408857
716400100,655168884
716400100,653150288
716400100,658073209
716400100,652658648
716400100,652616616
716400100,713392877
716400100,713807492
716400100,717227777
716400100,718876703
716400100,716152427
716400100,713379549
716400100,715494990
716400100,715203289
716400100,716151680
716400100,716152421
716400100,713345864
716400100,716138495
716400100,716138486
716400100,716138488
716400100,716138491
716400100,716138494
716400100,716138478
716400100,716138480
716400100,716138479
716400100,716138481
716400100,716138492
716400100,716138496
716400100,716138465
716400100,716138475
716400100,716138471
716400100,716138476
716400100,716138468
716400100,716138463
716400100,716138462
716400100,716138470
716400100,716152422
716400100,716151684
716400100,713386765
716400100,716152426
716400100,713345865
716400100,718300555
716400100,716151679
716400100,716152420
716400100,716152425
716400100,719553113
716400100,659163824
716400100,659163825
716400100,657753923
716400100,714884936
716400100,714885040
716400100,714884935
716400100,713345869
716400100,718175243
716400100,712774918
716400100,719551329
716400100,714884928
716400100,717375287
716400100,716862933
716400100,716862921
716400100,716862909
716400100,716862914
716400100,716862917
716400100,716862935
716400100,716862922
716400100,716862915
716400100,716862916
716400100,716862905
716400100,716862913
716400100,659513990
716400100,715123129
716400100,715123083
716400100,715123138
716400100,717042444
716400100,715123127
716400100,715123085
716400100,715123092
716400100,715123095
716400100,715123217
716400100,715123128
716400100,715123099
716400100,715123130
716400100,715123076
716400100,715123096
716400100,715123097
716400100,715123141
716400100,715123075
716400100,715123081
716400100,715123132
716400100,715123087
716400100,715123122
716400100,654214120
716400100,715123915
716400100,715123916
716400100,715123883
716400100,715123917
716400100,715123918
716400100,715123880
716400100,715123914
716400100,715123855
716400100,715123884
716400100,715123919
716400100,718682555
716400100,657316221
716400100,658884040
716400100,652521818
716400100,654759574
716400100,655302019
716400100,659400300
716400100,712507631
716400100,657096639
716400100,655255551
716400100,712780134
716400100,658828000
716400100,659239803
716400100,659400700
716400100,659239080
716400100,656608232
716400100,715000254
716400100,716842244
716400100,713755737
716400100,712405130
716400100,715656475
716400100,718241000
716400100,714626888
716400100,715575070
716400100,716766900
716400100,655659743
716400100,718795656
716400100,716199492
716400100,713977795
716400100,715910899
716400100,717798788
716400100,718682284
716400100,715217707
716400100,714304532
716400100,657295828
716400100,659402910
716400100,657177373
716400100,657177374
716400100,715123011
716400100,715123103
716400100,715123647
716400100,715123478
716400100,715123098
716400100,715123139
716400100,715123044
716400100,715123110
716400100,715123971
716400100,715123216
716400100,715123112
716400100,715123107
716400100,715123101
716400100,715123005
716400100,715123060
716400100,715123020
716400100,715123685
716400100,715123125
716400100,715123102
716400100,715123634
716400100,715123082
716400100,715123218
716400100,715123975
716400100,715123942
716400100,715123979
716400100,715123978
716400100,715123887
716400100,715123851
716400100,715123980
716400100,715123849
716400100,715123848
716400100,715123981
716400100,715123988
716400100,715123989
716400100,715123991
716400100,715123893
716400100,715123892
716400100,715123990
716400100,715123993
716400100,715123857
716400100,715123858
716400100,715123992
716400100,715123969
716400100,715123970
716400100,715123973
716400100,715123890
716400100,715123972
716400100,715123948
716400100,715123852
716400100,715123889
716400100,715123950
716400100,715123974
716400100,715123962
716400100,715123949
716400100,715123964
716400100,715123965
716400100,715123968
716400100,715123963
716400100,715123891
716400100,715123941
716400100,715123998
716400100,715123967
716400100,719415550
716400100,718682268
716400100,718682276
659656161,659656161
659656161,653102047
659656161,653102054
659656161,655923392
659656161,653107971
659656161,655851848
659656161,653729972
659656161,652574542
659656161,653104230
659656161,715123655
659656161,719147037
659656161,653102042
659656161,655437374
659656161,657761039
659656161,655268219
659656161,656801622
659656161,712683658
659656161,712683668
659656161,713352725
659656161,715324056
659656161,713365483
659656161,658808665
659656161,652650116
659656161,652056018
659656161,653109929
659656161,653216611
659656161,652103470
659656161,652103385
659656161,717708870
659656161,652650113
659656161,718100046
659656161,712677223
659656161,718114960
659656161,712677221
659656161,718114964
659656161,718114970
659656161,718114961
659656161,718114971
659656161,652650117
659656161,718100048
659656161,718098963
659656161,718098966
659656161,653102058
659656161,653102060
659656161,653777911
659656161,653600785
659656161,653600787
659656161,712670832
659656161,653493351
659656161,653493352
659656161,712859855
659656161,712859856
659656161,713720062
659656161,653473202
659656161,652540540
659656161,658322412
659656161,717387273
659656161,716586782
659656161,716897350
659656161,718112050
659656161,719775776
659656161,717878421
659656161,654392610
659656161,653405400
659656161,654392616
659656161,653106200
659656161,652136365
659656161,659802416
659656161,713888823
659656161,719854710
659656161,719144747
659656161,653102045
659656161,713867539
659656161,657128000
659656161,652538186
659656161,714952775
659656161,716578067
659656161,716593000
659656161,716576897
659656161,716596464
659656161,718950950
659656161,718106264
659656161,712846295
659656161,712846288
659656161,653466531
659656161,714200206
659656161,718106265
659656161,712846286
659656161,716616444
659656161,718106266
714444555,714444555
714444555,712189770
714444555,712189991
714444555,712162072
714444555,712190010
714444555,712189992
714444555,712190002
714444555,712190018
714444555,712189990
714444555,712190004
714444555,712190005
714444555,712190008
714444555,712190022
714444555,712189766
714444555,712189971
714444555,712189972
714444555,712189986
714444555,712189973
714444555,712189978
714444555,712189988
714444555,712189975
714444555,712189982
714444555,712189980
714444555,712189985
714444555,654444555
714444555,712189740
714444555,712189945
714444555,712189955
714444555,712189966
714444555,712189968
714444555,712189948
714444555,712189963
714444555,712189960
714444555,712189953
714444555,712189949
714444555,712189956
714444555,715123351
714444555,715123363
714444555,715123922
714444555,715123362
714444555,715123762
714444555,715123871
714444555,715123357
714444555,715123359
714444555,715123966
714444555,715123355
714444555,658272727
713123737,713123737
713123737,657955122
713123737,656400000
713123737,713124059
713123737,715282824
713123737,717234427
713123737,717470011
715123364,715123364
655123223,655123223
715233000,715233000
715233000,653486115
715233000,652123414
715233000,652123379
715233000,652123707
715233000,652123814
715233000,652123143
715233000,652123919
715233000,652123291
715233000,652123877
715233000,652123420
715233000,652123810
715233000,652123608
715233000,652123252
715233000,652123183
715233000,652721944
715233000,652123153
715233000,652123457
715233000,652123554
715233000,652123811
715233000,652123093
715233000,652123878
715233000,652123794
715233000,719805344
715233000,719802823
715233000,719805340
715233000,719805342
715233000,719805341
715233000,719805343
715233000,719805346
715233000,656377666
715233000,653486284
715233000,656377620
715233000,715123003
715233000,715123009
715233000,715123067
715233000,713708851
715233000,715123068
715233000,713808058
715233000,717258133
715233000,715123074
715233000,715123002
715233000,715123073
715233000,715123004
715233000,715123071
715233000,715123227
715233000,719914812
715233000,713708853
715233000,715123228
715233000,715123072
715233000,715867852
715233000,715123001
715233000,719914808
715233000,718624320
715233000,715123069
715233000,719914809
715233000,715123007
715233000,718624322
715233000,718624321
715233000,716401188
715233000,653489170
715233000,655250328
715233000,653488995
715233000,712015152
715233000,714550000
715233000,713123245
715233000,653488876
715233000,713618375
715233000,716401166
715233000,655486274
715233000,653486448
715233000,653486401
715233000,653486120
715233000,713714527
715233000,717190333
715233000,652206634
715233000,713123805
715233000,653486285
715233000,655486357
715233000,715123177
715233000,653493459
715233000,715123287
715233000,715123286
715233000,715123306
715233000,715123295
715233000,715123305
715233000,715123296
715233000,715123297
715233000,715123299
715233000,715123301
715233000,715123304
715233000,715123294
715233000,715123285
715233000,715123298
715233000,713708002
715233000,716400788
715233000,657198888
715233000,657198898
715233000,657198890
715233000,713372021
715233000,717157777
715233000,716410898
718599046,718599046
655681777,655681777
655681777,655691777
713867762,713867762
713867762,655123653
713867762,715123244
659267717,659267717
715544976,715544976
715544976,719678810
715544976,655123654
715544976,657272160
715544976,716349997
715544976,716350003
715544976,716350002
715544976,717859797
715544976,715123678
715544976,713842702
713170600,713170600
713170600,656726800
713170600,654967813
713170600,713174253
713170600,713174250
713170600,713174264
713170600,713174248
713170600,717861820
713170600,718560508
713170600,718560507
713170600,718560511
713170600,718560513
713170600,718560512
656487712,656487712
656487712,712415112
656487712,656353236
656487712,657829215
656487712,656339592
656487712,712415051
656487712,656339591
656487712,652827877
656487712,656339599
656487712,712414200
656487712,712790144
656487712,717512565
656487712,713148789
656487712,716493938
656487712,716911444
656487712,713478547
656487712,712415131
656487712,714784665
656487712,716493889
656487712,716911711
656487712,713138083
656487712,717566000
656487712,713260301
656487712,719278895
656487712,719278896
656487712,712414191
656487712,716402913
656487712,713854201
656487712,657157346
656487712,657157358
656487712,657157345
655804188,655804188
655804188,657880258
655804188,657973349
655804188,713197857
655804188,717399060
659267701,659267701
657157348,657157348
657135620,657135620
716348844,716348844
716348844,715867752
716348844,655310431
716348844,658310331
716348844,715123260
716402343,716402343
716402343,715123065
716402343,715123161
716402343,715123049
716402343,715123057
716402343,715123115
716402343,715123223
716402343,715123221
716402343,715123233
716402343,715123052
716402343,715123062
716402343,715123885
716402343,715123093
716402343,715123229
716402343,715123036
716402343,715123225
716402343,715123037
716402343,715123169
716402343,715123220
716402343,715123050
716402343,715123135
716402343,715123086
716402343,715123058
716402343,715123119
716402343,715839141
716402343,715123263
716402343,715123039
716402343,715123061
716402343,715629085
716402343,652446710
716402343,655333338
716402343,716961861
716402343,719666466
716402343,714471932
716402343,716715123
716402343,713123506
717386888,717386888
714542353,714542353
714542353,717066666
714542353,656182435
714542353,715871222
714542353,714471606
714542353,718427460
715999738,715999738
715999738,717310406
715999738,652836606
715999738,652836614
715999738,652836608
715999738,655228086
715999738,659451313
715999738,652836609
715999738,715123609
715999738,712910767
712590333,712590333
717077010,717077010
658992919,658992919
658992919,716339040
719563715,719563715
713123279,713123279
713123279,717310406
713123279,652836606
713123279,652836614
713123279,652836608
713123279,655228086
713123279,659451313
713123279,652836609
713123279,715123609
713123279,712910767
715055680,715055680
715055680,717403140
715055680,655123241
715055680,655123224
715055680,655123209
715055680,655123204
715055680,655123207
715055680,655123222
715644860,715644860
715644860,715123259
715644860,712117959
715644860,653211778
715644860,716003353
715644860,715303945
715644860,715349464
715644860,715123278
715644860,718727974
652256932,652256932
